torneo,anno,tipo,sezione,turni,rango,nome,fed,rating,punti,performance,gio,nato,std,eta
864782,2023,rapid,open,,153,"Akhmedov, David",FID,2099.0,5.5,,akhmedov david,,,
864782,2023,rapid,open,,154,"Begmuratov, Khumoyun",UZB,2195.0,5.5,,begmuratov khumoyun,2010.0,2514.0,13.0
864782,2023,rapid,open,,155,"Iturrizaga Bonelli, Eduardo",ESP,2635.0,5.0,,bonelli eduardo iturrizaga,1989.0,2595.0,34.0
864782,2023,rapid,open,,156,"Pranesh, M",IND,2459.0,5.0,,m pranesh,2006.0,2674.0,17.0
864782,2023,rapid,open,,157,"Yakubboev, Nodirbek",UZB,2564.0,5.0,,nodirbek yakubboev,2002.0,2685.0,21.0
864782,2023,rapid,open,,158,"Haldorsen, Benjamin",NOR,2301.0,5.0,,benjamin haldorsen,1999.0,2443.0,24.0
864782,2023,rapid,open,,159,"Amangeldy, Ernur",KAZ,2012.0,5.0,,amangeldy ernur,2008.0,2288.0,15.0
864782,2023,rapid,open,,160,"Seemann, Jakub",POL,2330.0,5.0,,jakub seemann,2008.0,2515.0,15.0
864782,2023,rapid,open,,161,"Kuandykuly, Danis",KAZ,1755.0,5.0,,danis kuandykuly,2013.0,2394.0,10.0
864782,2023,rapid,open,,162,"Sattarov, Bobir",UZB,2333.0,5.0,,bobir sattarov,1995.0,2346.0,28.0
864782,2023,rapid,open,,163,"Bilguun, Sumiya",MGL,2474.0,5.0,,bilguun sumiya,1997.0,2414.0,26.0
864782,2023,rapid,open,,164,"Saydaliev, Saidakbar",UZB,2316.0,5.0,,saidakbar saydaliev,2001.0,2475.0,22.0
864782,2023,rapid,open,,165,"Gaehwiler, Gabriel",SUI,2384.0,5.0,,gabriel gaehwiler,1994.0,2380.0,29.0
864782,2023,rapid,open,,166,"Kakabayev, Mergen",TKM,2257.0,5.0,,kakabayev mergen,1997.0,2209.0,26.0
864782,2023,rapid,open,,167,"Rakhmatullaev, Almas",UZB,2251.0,5.0,,almas rakhmatullaev,2006.0,2418.0,17.0
864782,2023,rapid,open,,168,"Agmanov, Zhandos",KAZ,2383.0,5.0,,agmanov zhandos,2000.0,2490.0,23.0
864782,2023,rapid,open,,169,"Vescovi, Giovanni",BRA,2609.0,5.0,,giovanni vescovi,1978.0,2549.0,45.0
864782,2023,rapid,open,,170,"Tissir, Mohamed",MAR,2358.0,5.0,,mohamed tissir,1976.0,2300.0,47.0
864782,2023,rapid,open,,171,"Leiva, Gianmarco",PER,2351.0,5.0,,gianmarco leiva,1995.0,2322.0,28.0
864782,2023,rapid,open,,172,"Tregubenko, Nikolay",FID,1815.0,5.0,,nikolay tregubenko,2010.0,2283.0,13.0
864782,2023,rapid,open,,173,"Harutyunyan, Tigran K.",ARM,2439.0,5.0,,harutyunyan k. tigran,1997.0,2505.0,26.0
864782,2023,rapid,open,,174,"Khismatullin, Denis",FID,2507.0,4.5,,denis khismatullin,1984.0,2493.0,39.0
864782,2023,rapid,open,,175,"Asadli, Vugar",AZE,2499.0,4.5,,asadli vugar,2001.0,2545.0,22.0
864782,2023,rapid,open,,176,"Vakhidov, Daler",UZB,2110.0,4.5,,daler vakhidov,2002.0,2211.0,21.0
864782,2023,rapid,open,,177,"Yonal, Timur",TUR,1854.0,4.5,,timur yonal,2010.0,2179.0,13.0
864782,2023,rapid,open,,178,"Tsydypov, Zhamsaran",FID,2533.0,4.5,,tsydypov zhamsaran,1996.0,2509.0,27.0
864782,2023,rapid,open,,179,"Vasquez Schroeder, Rodrigo",CHI,2582.0,4.5,,rodrigo schroeder vasquez,1969.0,2457.0,54.0
864782,2023,rapid,open,,180,"Bakhrillaev, Bakhrom",UZB,2196.0,4.5,,bakhrillaev bakhrom,2008.0,2412.0,15.0
864782,2023,rapid,open,,181,"Wanyama, Harold",UGA,2210.0,4.5,,harold wanyama,1981.0,2161.0,42.0
864782,2023,rapid,open,,182,"Gallego Alcaraz, Andres Felipe",COL,2419.0,4.5,,alcaraz andres felipe gallego,1989.0,2486.0,34.0
864782,2023,rapid,open,,183,"Zverev, Lev",FID,2269.0,4.0,,lev zverev,2010.0,2497.0,13.0
864782,2023,rapid,open,,184,"Christiansen, Johan-Sebastian",NOR,2494.0,4.0,,christiansen johan-sebastian,1998.0,2656.0,25.0
864782,2023,rapid,open,,185,"Orozbaev, Eldiar",KGZ,2294.0,4.0,,eldiar orozbaev,,,
864782,2023,rapid,open,,186,"Oro, Faustino",ARG,2150.0,4.0,,faustino oro,2013.0,2537.0,10.0
864782,2023,rapid,open,,187,"O`gorman, Tom",IRL,2299.0,4.0,,o`gorman tom,2002.0,2380.0,21.0
864782,2023,rapid,open,,188,"Rojas Salas, Steven",PER,2175.0,4.0,,rojas salas steven,2004.0,2387.0,19.0
864782,2023,rapid,open,,189,"Nafri, Khalil",MAR,2243.0,4.0,,khalil nafri,1987.0,2230.0,36.0
864782,2023,rapid,open,,190,"Omonov, Asrorjon",UZB,2005.0,3.5,,asrorjon omonov,2009.0,2347.0,14.0
864782,2023,rapid,open,,191,"Turayev, Shahruh",TKM,2184.0,3.5,,shahruh turayev,1994.0,2222.0,29.0
864782,2023,rapid,open,,192,"Guseinov, Gadir",AZE,2631.0,3.5,,gadir guseinov,1986.0,2636.0,37.0
864782,2023,rapid,open,,193,"Garayev, Kanan",AZE,2280.0,3.5,,garayev kanan,2002.0,2325.0,21.0
864782,2023,rapid,open,,194,"Xie, Felix",NZL,2164.0,3.5,,felix xie,2008.0,2423.0,15.0
864782,2023,rapid,open,,195,"Ilkhomi, Jaloliddin",TJK,1989.0,3.5,,ilkhomi jaloliddin,2007.0,2391.0,16.0
864782,2023,rapid,open,,196,"Kasimov, Ali",UZB,2114.0,3.5,,ali kasimov,2003.0,2206.0,20.0
864782,2023,rapid,open,,197,"Chinguun, Sumiya",MGL,2130.0,3.0,,chinguun sumiya,2005.0,2406.0,18.0
864782,2023,rapid,open,,198,"Rakhmanov, Aleksandr",FID,2617.0,3.0,,aleksandr rakhmanov,1989.0,2597.0,34.0
864782,2023,rapid,open,,199,"Bogdan, David",FID,1745.0,3.0,,bogdan david,2009.0,1752.0,14.0
864782,2023,rapid,open,,200,"Mustafaev, Jamshid",UZB,2313.0,2.5,,jamshid mustafaev,1991.0,2313.0,32.0
864782,2023,rapid,open,,201,"Ohanyan, Emin",ARM,2302.0,2.5,,emin ohanyan,2006.0,2520.0,17.0
864782,2023,rapid,open,,202,"Muradli, Mahammad",AZE,2451.0,2.5,,mahammad muradli,2003.0,2653.0,20.0
864421,2023,blitz,open,,1,"Carlsen, Magnus",NOR,2887.0,16.0,,carlsen magnus,1990.0,2823.0,33.0
864421,2023,blitz,open,,2,"Dubov, Daniil",FID,2763.0,15.5,,daniil dubov,1996.0,2654.0,27.0
864421,2023,blitz,open,,3,"Artemiev, Vladislav",FID,2799.0,15.0,,artemiev vladislav,1998.0,2653.0,25.0
864421,2023,blitz,open,,4,"Vachier-Lagrave, Maxime",FRA,2748.0,14.5,,maxime vachier-lagrave,1990.0,2718.0,33.0
864421,2023,blitz,open,,5,"Nepomniachtchi, Ian",FID,2795.0,14.0,,ian nepomniachtchi,1990.0,2719.0,33.0
864421,2023,blitz,open,,6,"Erigaisi, Arjun",IND,2729.0,14.0,,arjun erigaisi,2003.0,2759.0,20.0
864421,2023,blitz,open,,7,"Aronian, Levon",USA,2772.0,14.0,,aronian levon,1982.0,2725.0,41.0
864421,2023,blitz,open,,8,"Lazavik, Denis",FID,2556.0,14.0,,denis lazavik,2006.0,2621.0,17.0
864421,2023,blitz,open,,9,"Indjic, Aleksandar",SRB,2631.0,13.5,,aleksandar indjic,1995.0,2598.0,28.0
864421,2023,blitz,open,,10,"Duda, Jan-Krzysztof",POL,2775.0,13.5,,duda jan-krzysztof,1998.0,2743.0,25.0
864421,2023,blitz,open,,11,"Rapport, Richard",ROU,2748.0,13.5,,rapport richard,1996.0,2726.0,27.0
864421,2023,blitz,open,,12,"Caruana, Fabiano",USA,2815.0,13.5,,caruana fabiano,1992.0,2789.0,31.0
864421,2023,blitz,open,,13,"Yu, Yangyi",CHN,2762.0,13.5,,yangyi yu,1994.0,2710.0,29.0
864421,2023,blitz,open,,14,"Aravindh, Chithambaram Vr.",IND,2584.0,13.5,,aravindh chithambaram vr.,1999.0,2677.0,24.0
864421,2023,blitz,open,,15,"Grischuk, Alexander",FID,2699.0,13.5,,alexander grischuk,1983.0,2628.0,40.0
864421,2023,blitz,open,,16,"Andreikin, Dmitry",FID,2741.0,13.5,,andreikin dmitry,1990.0,2714.0,33.0
864421,2023,blitz,open,,17,"Makarian, Rudik",FID,2540.0,13.5,,makarian rudik,2004.0,2556.0,19.0
864421,2023,blitz,open,,18,"Daneshvar, Bardiya",IRI,2483.0,13.5,,bardiya daneshvar,2006.0,2572.0,17.0
864421,2023,blitz,open,,19,"Murzin, Volodar",FID,2591.0,13.0,,murzin volodar,2006.0,2656.0,17.0
864421,2023,blitz,open,,20,"Sarana, Alexey",SRB,2707.0,13.0,,alexey sarana,2000.0,2666.0,23.0
864421,2023,blitz,open,,21,"Tsydypov, Zhamsaran",FID,2626.0,13.0,,tsydypov zhamsaran,1996.0,2509.0,27.0
864421,2023,blitz,open,,22,"Mamedyarov, Shakhriyar",AZE,2716.0,13.0,,mamedyarov shakhriyar,1985.0,2720.0,38.0
864421,2023,blitz,open,,23,"Svidler, Peter",FID,2689.0,13.0,,peter svidler,1976.0,2682.0,47.0
864421,2023,blitz,open,,24,"Jobava, Baadur",GEO,2599.0,13.0,,baadur jobava,1983.0,2576.0,40.0
864421,2023,blitz,open,,25,"Tomashevsky, Evgeny",FID,2663.0,13.0,,evgeny tomashevsky,1987.0,2681.0,36.0
864421,2023,blitz,open,,26,"Hovhannisyan, Robert",ARM,2570.0,13.0,,hovhannisyan robert,1991.0,2642.0,32.0
864421,2023,blitz,open,,27,"Keymer, Vincent",GER,2629.0,13.0,,keymer vincent,2004.0,2764.0,19.0
864421,2023,blitz,open,,28,"Praggnanandhaa, R",IND,2665.0,12.5,,praggnanandhaa r,2005.0,2761.0,18.0
864421,2023,blitz,open,,29,"Vokhidov, Shamsiddin",UZB,2588.0,12.5,,shamsiddin vokhidov,2002.0,2654.0,21.0
864421,2023,blitz,open,,30,"Giri, Anish",NED,2731.0,12.5,,anish giri,1994.0,2757.0,29.0
864421,2023,blitz,open,,31,"Maghsoodloo, Parham",IRI,2660.0,12.5,,maghsoodloo parham,2000.0,2705.0,23.0
864421,2023,blitz,open,,32,"Radjabov, Teimour",AZE,2664.0,12.5,,radjabov teimour,1987.0,2689.0,36.0
864421,2023,blitz,open,,33,"Makhnev, Denis",KAZ,2528.0,12.5,,denis makhnev,2000.0,2568.0,23.0
864421,2023,blitz,open,,34,"Rakhmanov, Aleksandr",FID,2521.0,12.5,,aleksandr rakhmanov,1989.0,2597.0,34.0
864421,2023,blitz,open,,35,"Narayanan, S L",IND,2564.0,12.5,,l narayanan s,1998.0,2555.0,25.0
864421,2023,blitz,open,,36,"Salem, A.R. Saleh",UAE,2668.0,12.5,,a.r. saleh salem,1993.0,2616.0,30.0
864421,2023,blitz,open,,37,"Muradli, Mahammad",AZE,2551.0,12.5,,mahammad muradli,2003.0,2653.0,20.0
864421,2023,blitz,open,,38,"Gukesh, D",IND,2657.0,12.5,,d gukesh,2006.0,2703.0,17.0
864421,2023,blitz,open,,39,"Niemann, Hans Moke",USA,2614.0,12.5,,hans moke niemann,2003.0,2725.0,20.0
864421,2023,blitz,open,,40,"Yakubboev, Nodirbek",UZB,2582.0,12.5,,nodirbek yakubboev,2002.0,2685.0,21.0
864421,2023,blitz,open,,41,"Petrosian, Tigran L.",ARM,2610.0,12.5,,l. petrosian tigran,1984.0,2522.0,39.0
864421,2023,blitz,open,,42,"Sychev, Klementy",FID,2583.0,12.5,,klementy sychev,1996.0,2508.0,27.0
864421,2023,blitz,open,,43,"Nihal, Sarin",IND,2689.0,12.0,,nihal sarin,2004.0,2718.0,19.0
864421,2023,blitz,open,,44,"Tabatabaei, M. Amin",IRI,2573.0,12.0,,amin m. tabatabaei,2001.0,2737.0,22.0
864421,2023,blitz,open,,45,"Nesterov, Arseniy",FID,2488.0,12.0,,arseniy nesterov,2003.0,2590.0,20.0
864421,2023,blitz,open,,46,"Riazantsev, Alexander",FID,2621.0,12.0,,alexander riazantsev,1985.0,2590.0,38.0
864421,2023,blitz,open,,47,"Bharath, Subramaniyam H",IND,2435.0,12.0,,bharath h subramaniyam,2007.0,2605.0,16.0
864421,2023,blitz,open,,48,"Mamedov, Rauf",AZE,2635.0,12.0,,mamedov rauf,1988.0,2631.0,35.0
864421,2023,blitz,open,,49,"Sindarov, Javokhir",UZB,2607.0,12.0,,javokhir sindarov,2005.0,2778.0,18.0
864421,2023,blitz,open,,50,"Ponomariov, Ruslan",UKR,2613.0,12.0,,ponomariov ruslan,1983.0,2632.0,40.0
864421,2023,blitz,open,,51,"Guseinov, Gadir",AZE,2563.0,12.0,,gadir guseinov,1986.0,2636.0,37.0
864421,2023,blitz,open,,52,"Pantsulaia, Levan",GEO,2579.0,12.0,,levan pantsulaia,1986.0,2492.0,37.0
864421,2023,blitz,open,,53,"Anton Guijarro, David",ESP,2616.0,12.0,,anton david guijarro,1995.0,2632.0,28.0
864421,2023,blitz,open,,54,"Kuzubov, Yuriy",UKR,2487.0,12.0,,kuzubov yuriy,1990.0,2587.0,33.0
864421,2023,blitz,open,,55,"Esipenko, Andrey",FID,2615.0,12.0,,andrey esipenko,2002.0,2680.0,21.0
864421,2023,blitz,open,,56,"Petrosyan, Manuel",ARM,2556.0,12.0,,manuel petrosyan,1998.0,2569.0,25.0
864421,2023,blitz,open,,57,"Shimanov, Aleksandr",FID,2611.0,11.5,,aleksandr shimanov,1992.0,2578.0,31.0
864421,2023,blitz,open,,58,"Bai, Jinshi",CHN,2516.0,11.5,,bai jinshi,1999.0,2600.0,24.0
864421,2023,blitz,open,,59,"Christiansen, Johan-Sebastian",NOR,2541.0,11.5,,christiansen johan-sebastian,1998.0,2656.0,25.0
864421,2023,blitz,open,,60,"Abdusattorov, Nodirbek",UZB,2694.0,11.5,,abdusattorov nodirbek,2004.0,2762.0,19.0
864421,2023,blitz,open,,61,"Vidit, Santosh Gujrathi",IND,2642.0,11.5,,gujrathi santosh vidit,1994.0,2697.0,29.0
864421,2023,blitz,open,,62,"Sadhwani, Raunak",IND,2668.0,11.5,,raunak sadhwani,2005.0,2645.0,18.0
864421,2023,blitz,open,,63,"Predke, Alexandr",SRB,2594.0,11.5,,alexandr predke,1994.0,2598.0,29.0
864421,2023,blitz,open,,64,"Korobov, Anton",UKR,2649.0,11.5,,anton korobov,1985.0,2610.0,38.0
864421,2023,blitz,open,,65,"Adhiban, B.",IND,2576.0,11.5,,adhiban b.,1992.0,2574.0,31.0
864421,2023,blitz,open,,66,"Dardha, Daniel",BEL,2568.0,11.5,,daniel dardha,2005.0,2608.0,18.0
864421,2023,blitz,open,,67,"Matlakov, Maxim",FID,2638.0,11.5,,matlakov maxim,1991.0,2596.0,32.0
864421,2023,blitz,open,,68,"Dreev, Aleksey",FID,2599.0,11.5,,aleksey dreev,1969.0,2577.0,54.0
864421,2023,blitz,open,,69,"Nogerbek, Kazybek",KAZ,2488.0,11.5,,kazybek nogerbek,2004.0,2497.0,19.0
864421,2023,blitz,open,,70,"Smirnov, Anton",AUS,2647.0,11.5,,anton smirnov,2001.0,2586.0,22.0
864421,2023,blitz,open,,71,"Idani, Pouya",IRI,2574.0,11.5,,idani pouya,1995.0,2615.0,28.0
864421,2023,blitz,open,,72,"Aditya, Mittal",IND,2425.0,11.5,,aditya mittal,2006.0,2610.0,17.0
864421,2023,blitz,open,,73,"Ter-Sahakyan, Samvel",ARM,2556.0,11.5,,samvel ter-sahakyan,1993.0,2613.0,30.0
864421,2023,blitz,open,,74,"Ponkratov, Pavel",FID,2547.0,11.5,,pavel ponkratov,1988.0,2540.0,35.0
864421,2023,blitz,open,,75,"Iturrizaga Bonelli, Eduardo",ESP,2645.0,11.5,,bonelli eduardo iturrizaga,1989.0,2595.0,34.0
864421,2023,blitz,open,,76,"Vakhidov, Jakhongir",UZB,2574.0,11.0,,jakhongir vakhidov,1995.0,2527.0,28.0
864421,2023,blitz,open,,77,"Suleymanli, Aydin",AZE,2553.0,11.0,,aydin suleymanli,2005.0,2664.0,18.0
864421,2023,blitz,open,,78,"Kovalev, Vladislav",FID,2539.0,11.0,,kovalev vladislav,1994.0,2565.0,29.0
864421,2023,blitz,open,,79,"Bocharov, Dmitry",FID,2482.0,11.0,,bocharov dmitry,1982.0,2510.0,41.0
864421,2023,blitz,open,,80,"Uskov, Artem",FID,2328.0,11.0,,artem uskov,2010.0,2537.0,13.0
864421,2023,blitz,open,,81,"Van Foreest, Jorden",NED,2664.0,11.0,,foreest jorden van,1999.0,2706.0,24.0
864421,2023,blitz,open,,82,"Mitrabha, Guha",IND,2512.0,11.0,,guha mitrabha,2001.0,2528.0,22.0
864421,2023,blitz,open,,83,"Sargsyan, Shant",ARM,2633.0,11.0,,sargsyan shant,2002.0,2630.0,21.0
864421,2023,blitz,open,,84,"Sanal, Vahap",TUR,2637.0,11.0,,sanal vahap,1998.0,2544.0,25.0
864421,2023,blitz,open,,85,"Fressinet, Laurent",FRA,2636.0,11.0,,fressinet laurent,1981.0,2610.0,42.0
864421,2023,blitz,open,,86,"Paravyan, David",FID,2566.0,11.0,,david paravyan,1998.0,2587.0,25.0
864421,2023,blitz,open,,87,"Grebnev, Aleksey",FID,2404.0,11.0,,aleksey grebnev,2006.0,2614.0,17.0
864421,2023,blitz,open,,88,"Abdurakhmonov, Mukhammadali",UZB,2214.0,11.0,,abdurakhmonov mukhammadali,2002.0,2390.0,21.0
864421,2023,blitz,open,,89,"Karthik, Venkataraman",IND,2440.0,11.0,,karthik venkataraman,1999.0,2556.0,24.0
864421,2023,blitz,open,,90,"Tari, Aryan",NOR,2577.0,11.0,,aryan tari,1999.0,2647.0,24.0
864421,2023,blitz,open,,91,"Madaminov, Mukhiddin",UZB,2460.0,11.0,,madaminov mukhiddin,2006.0,2611.0,17.0
864421,2023,blitz,open,,92,"Cheparinov, Ivan",BUL,2613.0,11.0,,cheparinov ivan,1986.0,2631.0,37.0
864421,2023,blitz,open,,93,"Ivic, Velimir",SRB,2542.0,11.0,,ivic velimir,2002.0,2601.0,21.0
864421,2023,blitz,open,,94,"Chigaev, Maksim",ESP,2561.0,11.0,,chigaev maksim,1996.0,2629.0,27.0
864421,2023,blitz,open,,95,"Kosakowski, Jakub",POL,2485.0,11.0,,jakub kosakowski,2002.0,2520.0,21.0
864421,2023,blitz,open,,96,"Orozbaev, Eldiar",KGZ,2236.0,11.0,,eldiar orozbaev,,,
864421,2023,blitz,open,,97,"Isanzhulov, Arystan",KAZ,2431.0,11.0,,arystan isanzhulov,2003.0,2385.0,20.0
864421,2023,blitz,open,,98,"Sjugirov, Sanan",HUN,2569.0,10.5,,sanan sjugirov,1993.0,2544.0,30.0
864421,2023,blitz,open,,99,"Petrov, Nikita",MNE,2521.0,10.5,,nikita petrov,1996.0,2565.0,27.0
864421,2023,blitz,open,,100,"Terry, Renato",PER,2578.0,10.5,,renato terry,1992.0,2500.0,31.0
864421,2023,blitz,open,,101,"Fedoseev, Vladimir",SLO,2719.0,10.5,,fedoseev vladimir,1995.0,2691.0,28.0
864421,2023,blitz,open,,102,"Moiseenko, Alexander",UKR,2556.0,10.5,,alexander moiseenko,1980.0,2569.0,43.0
864421,2023,blitz,open,,103,"Omonov, Asrorjon",UZB,2069.0,10.5,,asrorjon omonov,2009.0,2347.0,14.0
864421,2023,blitz,open,,104,"Gurel, Ediz",TUR,2359.0,10.5,,ediz gurel,2008.0,2636.0,15.0
864421,2023,blitz,open,,105,"Nigmatov, Ortik",UZB,2382.0,10.5,,nigmatov ortik,2000.0,2484.0,23.0
864421,2023,blitz,open,,106,"Agmanov, Zhandos",KAZ,2407.0,10.5,,agmanov zhandos,2000.0,2490.0,23.0
864421,2023,blitz,open,,107,"Piorun, Kacper",POL,2589.0,10.5,,kacper piorun,1991.0,2532.0,32.0
864421,2023,blitz,open,,108,"Henriquez Villagra, Cristobal",CHI,2568.0,10.5,,cristobal henriquez villagra,1996.0,2569.0,27.0
864421,2023,blitz,open,,109,"Ruck, Robert",HUN,2561.0,10.5,,robert ruck,1977.0,2470.0,46.0
864421,2023,blitz,open,,110,"Zvjaginsev, Vadim",FID,2570.0,10.5,,vadim zvjaginsev,1976.0,2522.0,47.0
864421,2023,blitz,open,,111,"Suyarov, Mukhammadzokhid",UZB,2449.0,10.5,,mukhammadzokhid suyarov,2009.0,2540.0,14.0
864421,2023,blitz,open,,112,"Zeng, Chongsheng",CHN,2504.0,10.5,,chongsheng zeng,1993.0,2554.0,30.0
864421,2023,blitz,open,,113,"Abdisalimov, Abdimalik",UZB,2417.0,10.5,,abdimalik abdisalimov,2002.0,2548.0,21.0
864421,2023,blitz,open,,114,"Brunello, Sabino",ITA,2573.0,10.5,,brunello sabino,1989.0,2536.0,34.0
864421,2023,blitz,open,,115,"Demchenko, Anton",SLO,2545.0,10.5,,anton demchenko,1987.0,2580.0,36.0
864421,2023,blitz,open,,116,"Xu, Xiangyu",CHN,2491.0,10.5,,xiangyu xu,1999.0,2631.0,24.0
864421,2023,blitz,open,,117,"Pranav, V",IND,2562.0,10.5,,pranav v,2008.0,1624.0,15.0
864421,2023,blitz,open,,118,"Vasquez Schroeder, Rodrigo",CHI,2582.0,10.0,,rodrigo schroeder vasquez,1969.0,2457.0,54.0
864421,2023,blitz,open,,119,"Iljiushenok, Ilia",FID,2479.0,10.0,,ilia iljiushenok,1993.0,2483.0,30.0
864421,2023,blitz,open,,120,"Gareyev, Timur",USA,2569.0,10.0,,gareyev timur,1988.0,2546.0,35.0
864421,2023,blitz,open,,121,"Haldorsen, Benjamin",NOR,2405.0,10.0,,benjamin haldorsen,1999.0,2443.0,24.0
864421,2023,blitz,open,,122,"Gokerkan, Cem Kaan",TUR,2365.0,10.0,,cem gokerkan kaan,2000.0,2511.0,23.0
864421,2023,blitz,open,,123,"Khismatullin, Denis",FID,2552.0,10.0,,denis khismatullin,1984.0,2493.0,39.0
864421,2023,blitz,open,,124,"Quparadze, Giga",GEO,2617.0,10.0,,giga quparadze,1987.0,2481.0,36.0
864421,2023,blitz,open,,125,"Najer, Evgeniy",FID,2545.0,10.0,,evgeniy najer,1977.0,2580.0,46.0
864421,2023,blitz,open,,126,"Jumabayev, Rinat",KAZ,2561.0,10.0,,jumabayev rinat,1989.0,2564.0,34.0
864421,2023,blitz,open,,127,"Vetokhin, Savva",FID,2483.0,10.0,,savva vetokhin,2009.0,2555.0,14.0
864421,2023,blitz,open,,128,"Van Foreest, Lucas",NED,2519.0,10.0,,foreest lucas van,2001.0,2555.0,22.0
864421,2023,blitz,open,,129,"Kezin, Roman",FID,2492.0,10.0,,kezin roman,1995.0,2472.0,28.0
864421,2023,blitz,open,,130,"Savchenko, Boris",FID,2513.0,10.0,,boris savchenko,1986.0,2466.0,37.0
864421,2023,blitz,open,,131,"Saydaliev, Saidakbar",UZB,2323.0,10.0,,saidakbar saydaliev,2001.0,2475.0,22.0
864421,2023,blitz,open,,132,"Pichot, Alan",ESP,2592.0,10.0,,alan pichot,1998.0,2565.0,25.0
864421,2023,blitz,open,,133,"Pranesh, M",IND,2481.0,9.5,,m pranesh,2006.0,2674.0,17.0
864421,2023,blitz,open,,134,"Tsaruk, Maksim",FID,2378.0,9.5,,maksim tsaruk,2005.0,2487.0,18.0
864421,2023,blitz,open,,135,"Vrolijk, Liam",NED,2487.0,9.5,,liam vrolijk,2002.0,2506.0,21.0
864421,2023,blitz,open,,136,"Hong, Andrew",USA,2460.0,9.5,,andrew hong,2004.0,2598.0,19.0
864421,2023,blitz,open,,137,"Rakhmatullaev, Almas",UZB,2218.0,9.5,,almas rakhmatullaev,2006.0,2418.0,17.0
864421,2023,blitz,open,,138,"Urazayev, Arystanbek",KAZ,2408.0,9.5,,arystanbek urazayev,1998.0,2488.0,25.0
864421,2023,blitz,open,,139,"Garayev, Kanan",AZE,2260.0,9.5,,garayev kanan,2002.0,2325.0,21.0
864421,2023,blitz,open,,140,"Grigoriants, Sergey",HUN,2532.0,9.5,,grigoriants sergey,1983.0,2546.0,40.0
864421,2023,blitz,open,,141,"Sattarov, Bobir",UZB,2351.0,9.5,,bobir sattarov,1995.0,2346.0,28.0
864421,2023,blitz,open,,142,"Amar, Elham",NOR,2470.0,9.5,,amar elham,2005.0,2577.0,18.0
864421,2023,blitz,open,,143,"Bilguun, Sumiya",MGL,2407.0,9.5,,bilguun sumiya,1997.0,2414.0,26.0
864421,2023,blitz,open,,144,"Bologan, Victor",MDA,2489.0,9.5,,bologan victor,1971.0,2590.0,52.0
864421,2023,blitz,open,,145,"Fayzullaev, Akmal",UZB,2342.0,9.5,,akmal fayzullaev,1991.0,2306.0,32.0
864421,2023,blitz,open,,146,"Gorovets, Andrey",FID,2418.0,9.5,,andrey gorovets,1987.0,2420.0,36.0
864421,2023,blitz,open,,147,"Xiu, Deshun",CHN,2493.0,9.5,,deshun xiu,1989.0,2509.0,34.0
864421,2023,blitz,open,,148,"Chanda, Sandipan",IND,2490.0,9.5,,chanda sandipan,1983.0,2470.0,40.0
864421,2023,blitz,open,,149,"Rojas Salas, Steven",PER,2210.0,9.5,,rojas salas steven,2004.0,2387.0,19.0
864421,2023,blitz,open,,150,"Asadli, Vugar",AZE,2584.0,9.5,,asadli vugar,2001.0,2545.0,22.0
864421,2023,blitz,open,,151,"Suleymenov, Alisher",KAZ,2326.0,9.0,,alisher suleymenov,2000.0,2498.0,23.0
864421,2023,blitz,open,,152,"Gaehwiler, Gabriel",SUI,2448.0,9.0,,gabriel gaehwiler,1994.0,2380.0,29.0
864421,2023,blitz,open,,153,"Begmuratov, Khumoyun",UZB,2276.0,9.0,,begmuratov khumoyun,2010.0,2514.0,13.0
864421,2023,blitz,open,,154,"Ansat, Aldiyar",KAZ,2404.0,9.0,,aldiyar ansat,2008.0,2495.0,15.0
864421,2023,blitz,open,,155,"Galchenko, Matvey",FID,2424.0,9.0,,galchenko matvey,2000.0,2440.0,23.0
864421,2023,blitz,open,,156,"Akhmedov, David",FID,2154.0,9.0,,akhmedov david,,,
864421,2023,blitz,open,,157,"Amilal, Munkhdalai",MGL,2293.0,9.0,,amilal munkhdalai,2006.0,2491.0,17.0
864421,2023,blitz,open,,158,"Ganguly, Surya Shekhar",IND,2549.0,9.0,,ganguly shekhar surya,1983.0,2562.0,40.0
864421,2023,blitz,open,,159,"Kazhgaleyev, Murtas",KAZ,2488.0,9.0,,kazhgaleyev murtas,1973.0,2541.0,50.0
864421,2023,blitz,open,,160,"Sapenov, Daniyal",KAZ,2289.0,9.0,,daniyal sapenov,2008.0,2510.0,15.0
864421,2023,blitz,open,,161,"Nasuta, Grzegorz",POL,2467.0,9.0,,grzegorz nasuta,1996.0,2483.0,27.0
864421,2023,blitz,open,,162,"Khusnutdinov, Rustam",KAZ,2499.0,9.0,,khusnutdinov rustam,1987.0,2433.0,36.0
864421,2023,blitz,open,,163,"Averin, Nikolay",FID,2283.0,9.0,,averin nikolay,2010.0,2430.0,13.0
864421,2023,blitz,open,,164,"Vescovi, Giovanni",BRA,2593.0,9.0,,giovanni vescovi,1978.0,2549.0,45.0
864421,2023,blitz,open,,165,"Khusenkhojaev, Mustafokhuja",TJK,2082.0,9.0,,khusenkhojaev mustafokhuja,1998.0,2404.0,25.0
864421,2023,blitz,open,,166,"Zhalmakhanov, Ramazan",KAZ,2427.0,8.5,,ramazan zhalmakhanov,2002.0,2455.0,21.0
864421,2023,blitz,open,,167,"Zverev, Lev",FID,2299.0,8.5,,lev zverev,2010.0,2497.0,13.0
